Cotton_Type,Spindle_Speed_RPM,Draft_Ratio,Twist_per_Inch,Traveler_Weight_mg,Roller_Pressure_N,Room_Temperature_C,Humidity_RH,Yarn_Quality_Rating
Carded,11238.80565295562,41.28883683307627,24.37991799981439,179.29936513925114,215.74012953844846,31.468056603490968,73.61124054071145,30.88
Combed,19772.415650004492,47.26886267020667,16.19956660004183,146.37805973609227,183.0156258015598,26.49095678671434,74.15638647626518,51.9
Combed,14043.124312197588,47.50658165275816,14.461630959848646,154.78708106372198,104.79227702485396,32.64220483842308,66.61827796492557,53.72
Combed,12110.383302086153,31.486617447071602,15.755886105449553,162.7439007682151,213.23719686347505,31.1214982161339,65.98502542755789,59.87
Carded,12730.287956758593,34.890149946888506,13.781775885975556,184.90708749034923,223.2958717082489,26.865110125040598,58.54418759642479,44.99
Carded,16593.990799053714,38.13728215078599,15.405682335620728,197.94507631128238,259.44791500456006,28.017792231362765,71.9512959255699,50.34
Organic,17589.319486146815,35.94161099755997,17.545187105141316,118.59534453910267,122.21048887562188,32.227620328396966,60.35023714707733,46.08
Organic,18020.62559310803,45.77901793082467,21.87996305830259,134.89949353019108,190.77065113701047,30.949683573414703,74.47881167146514,40.85
Combed,13275.472709384929,48.46287775433716,15.501639936346423,198.90744654737045,234.05273736551834,29.63511480358551,67.26780856127209,60.66
Organic,11135.545438434938,32.281005954107975,16.51973263909585,176.28554778963718,221.5942335196325,26.02584560331021,72.04473049951822,44.08
Combed,16013.676269900665,49.217111535695594,20.7124110763457,117.5174863704181,194.75667246156445,31.48497597547204,55.56529402099955,54.44
Carded,14874.404737597884,32.76055217875793,20.7540905285058,159.6138061696535,158.89281976823204,25.13659883435292,56.552958307065815,40.16
Combed,13916.947755108395,33.079487023313675,16.89865487992362,162.8182604510355,209.44748557585672,27.311758831373943,61.87644982517505,70.72
Organic,17532.134387388774,41.0680005366683,16.70980897811432,136.50512775418053,275.8834620528792,25.392435760405466,74.75965288840521,46.67
Organic,16643.754108515623,43.622753981447815,12.493971884961647,160.55292748912723,196.9556120180894,26.05778906894067,60.55844021538718,50.95
Organic,14134.165751739089,31.45364311681622,21.283579856229974,170.28508233960326,222.8087213945127,30.102626462206494,63.67568804414745,55.59
Organic,15932.710929879922,34.66790903456813,24.23636783430942,158.87945291802296,162.2384888708753,29.496798508851573,71.11369577753784,47.21
Organic,16795.080227365554,36.30978412964448,22.302521864199058,113.04534871773609,252.53723409092171,25.68351714850566,55.251852253349895,42.7
Combed,18982.23518832162,41.626784338645976,16.57374966212855,123.25946369638504,223.37715665216322,30.09002183536738,74.8319555105997,55.4
Carded,16824.79066236862,32.03149088470763,16.268576959539338,107.52722410036039,114.6721519033839,26.95839241894234,64.70506509186454,42.9
Organic,17847.743211627894,39.709917823317454,16.361195937291306,108.23529903367582,210.05910463662593,27.71268586483177,67.29868355834294,59.0
Carded,19686.138153459295,45.43619552539991,23.67697951111679,133.3714848475793,298.4076947557189,26.028328160641575,56.05945812092202,27.13
Carded,18556.026270540282,48.545297404139724,13.177609648099322,111.34274267458414,106.63483155115476,26.04507562642724,59.18839633600562,34.66
Carded,17785.530255185422,45.52278807383044,18.95595874712979,179.7488977713017,219.16150647799392,28.145460976033576,66.22220217536801,53.45
Organic,15335.085861345135,46.46906107518642,24.762453825961565,141.10425654209305,252.67813568827194,25.997630040381335,70.53662738896577,46.1
Carded,13632.461785621772,42.2128550184329,13.550252179859065,192.40344924302548,115.53448265456771,34.30006719833166,69.14275035871373,35.45
Carded,13297.121754142036,37.81500695418187,21.630521741525676,160.14711008812074,234.32858429098903,28.8916461651348,64.75626963615198,49.11
Combed,17651.115104398497,45.280252513314416,15.801790992966147,108.13903166329828,102.28653533444081,29.274505332424855,63.206751886715416,59.23
Carded,19883.89878639863,39.39604151395359,15.333438804480469,189.12294410314672,198.2135899307157,30.991756352105778,56.91337420856426,40.31
Organic,15895.053841754254,36.890037102849234,20.13367334821071,191.04110895781162,154.79812009451803,30.051167184706742,74.1738130782351,50.1
Combed,11723.961432984526,44.39327851193423,19.988253106638773,167.96751311406348,170.24392613351392,28.13879373483765,68.68419341176741,63.36
Carded,11881.74646052918,30.166096822466596,24.6107456804949,143.1702978656419,293.86992288396505,26.40323519767826,66.74733558914971,33.84
Organic,12009.740327912396,45.80148253926549,22.188138853892678,111.26071490393117,282.41289057527786,26.946296472032245,67.2595468317872,47.81
Carded,11055.756422194634,33.766937465789,18.50643363599598,179.3229678273322,130.03072883677504,31.59731532260757,61.47155208079024,40.58
Organic,13412.020723921534,43.23835460315853,18.070992453931865,181.2033293025994,131.1837019325654,32.899482697670386,56.28470496114842,46.02
Combed,18549.256565110714,35.05359255478698,16.253490875775867,153.712074828674,142.31456129786045,33.11156261587506,70.47273290011522,48.66
Carded,11452.917119657815,39.276594636332646,22.072760966510078,133.73295311034147,226.62136454354635,25.502131214575726,67.17377521058636,45.16
Combed,13554.494635804786,35.63107725456391,22.931556697249306,105.01440230718102,179.32175986686894,28.700035405750313,60.696007484991014,62.54
Combed,19117.54332001477,45.018567870334444,12.831001134495205,171.4687449434954,205.4598266257588,34.00867894401579,61.25891234696717,47.83
Combed,14895.609062276057,39.122107990344254,14.673183181919656,175.57099224923928,190.26720654785774,34.58516275002606,60.216168543855524,63.4
Combed,16827.438396270412,48.81434159278217,20.624958199209203,187.12729076173946,265.4961919514012,28.60117715489004,67.00247879878992,62.96
Carded,12304.219718143373,44.87473629904891,18.86475948459762,141.12273626316605,153.7594192333955,34.986984818412864,56.43421041769865,30.58
Carded,10435.606805724201,34.34514800987729,24.623941962161656,197.92381683199847,230.98554695442718,33.801066672064046,59.279234616815906,30.22
Carded,13666.671778746331,49.55791975572253,17.647461795538284,115.04485507732163,193.19334963722736,31.790371654224398,71.64451561008758,44.64
Carded,14587.682899565929,41.87213652098335,15.475481258065093,164.5916526405514,297.19438879006873,25.49053572587794,72.73061341410336,40.97
Combed,19548.89710009258,39.66708606117798,16.311973271754013,118.14976282708412,148.8904420513324,33.32849041591442,67.28820018634332,54.47
Carded,19132.45619488316,34.63936904315572,13.574801460035719,100.608753097559,201.57240752319876,34.98306930381988,68.89930537637278,33.04
Combed,17817.222659879597,30.308303321530786,22.61918624703329,130.0526757238496,129.93469291672022,27.263308397370746,64.37159608750278,57.75
Organic,14248.67927068011,35.777745987484536,14.238838188691425,176.22307896421694,298.0219567469834,32.77791580419691,60.91873935343082,42.6
Carded,11366.950744890362,41.02661099384602,19.870204835393473,170.55026606631372,236.0426741867336,27.923333112833824,61.606220107936934,48.9
Carded,16815.14535442338,36.98895281567257,14.76410146505107,137.43361536967396,154.41683151559553,25.883127212185777,71.60277804553307,43.39
Carded,10647.721995252017,44.77654874702359,14.74987213622438,139.34354894368602,112.82705044747665,27.262695847584354,70.85804556659272,40.5
Organic,18043.96446915202,34.14169649775421,16.366879986386962,113.42384190937436,114.83452605698447,34.92171714448409,68.11187902489678,41.54
Combed,18400.77159687724,46.134295360894555,12.215012840768395,118.68078981904985,230.98106042356622,28.75759347803963,74.64965302122214,52.9
Combed,16654.04792638254,49.13097817458413,14.618804261395319,186.3957028115023,164.27046116304507,34.89564808237807,58.153773441462945,49.93
Organic,14326.424806040359,39.36168120375294,24.822625341574636,142.53081503011532,220.81442011981272,25.545396606751506,71.8442016042052,48.88
Organic,16481.680489795435,38.08040205725627,12.210204019408756,159.1668820593504,102.53156569683244,25.012036139090178,67.32197124298709,45.4
Combed,16532.715658327437,31.073943758787486,16.07427229916923,114.9431902142019,216.03527395930678,31.617651547273958,69.42271707198087,57.55
Combed,12552.312169185654,31.78499503273168,13.022887540244671,142.61515484507237,289.168881812543,27.177290342470247,60.134832026830985,55.48
Organic,16798.72873947175,42.8586241632152,23.194693159582158,148.64258350260718,126.8914081534129,27.894051307044126,68.24859946842703,50.58
Carded,16131.219737415599,40.62006259485925,20.878537442952933,163.73908503732994,276.2649778929904,30.860163774782965,70.57202717401113,46.59
Carded,19021.941183826755,37.714646557996666,22.128354435402407,172.47893011954352,111.9052393743645,30.815083096240723,57.60378698401605,32.64
Organic,19673.191722305914,46.22815005401313,13.426409416212561,112.17519976476784,218.8947709825238,28.448891741731835,55.69811718146219,38.28
Carded,11010.764923717426,46.03840784511965,23.895997948624476,175.659393401413,264.48446200325543,27.164905672661174,60.27145901837202,39.91
Carded,12085.275402991878,45.30126862731128,24.32292202614846,171.68372067339027,276.2933529759112,31.386990948831723,62.75319801117598,35.03
Organic,10314.571952460261,43.90951208378155,17.699575596145348,155.22150680546295,211.53224952448326,27.773758133333015,64.5178502165898,56.63
Organic,14707.602216677024,37.76854442455714,22.668779984213916,145.1164003687596,220.72890490119755,33.95520120380826,72.32467245717845,43.25
Combed,10349.824883080628,35.221335997906586,15.623195493069213,190.93603267249682,229.84854656759413,25.817039596022287,57.70757192022202,54.85
Organic,11556.761255419755,42.608434963378464,21.56038233159104,185.96439105653963,288.1273101612486,27.01704557386442,61.195449694480985,46.74
Organic,19146.651074237496,41.50225133878723,21.596494665218486,149.0119236126782,105.7715826672249,25.641954859978142,65.75846062535771,44.06
Carded,17187.890348200257,34.30661055057463,21.384824461899953,181.06657734835125,182.37949567242225,32.46419232844105,63.0805990065692,44.6
Combed,19919.26618308111,36.90793324127192,17.34353014746995,116.56200594101713,140.8146116803614,31.933950025983776,73.34091180308953,51.83
Combed,13946.049516612406,33.596888936710826,15.706293491978922,145.50517048081386,158.13006587307368,27.335790831218663,69.71968977514159,64.78
Organic,17937.66807029754,35.32456572634936,19.842789637956226,166.8900105618618,231.00493928101798,29.45849634198718,61.931559757515586,52.21
Combed,18359.240730278136,45.168919139997286,16.176317254380862,110.3019194442206,114.36150908909384,25.94275977898936,66.65738722384086,58.49
Organic,17531.997019142294,35.886963330307566,21.923005003341686,174.54670382070555,149.16542652664327,32.28822180092745,69.95553276544202,42.27
Carded,13974.539256670269,34.208409674830364,18.776520489594297,192.13975880001965,227.9233464864124,26.72922497627261,68.6551384946704,56.03
Carded,17340.64035023108,40.2989470302889,22.58179166945301,172.21555793166277,223.01466800370213,26.507928158323516,71.71898221823136,42.16
Organic,19359.05585319816,32.7393024761859,18.347134682634596,125.88887419705046,250.9046614851129,32.216296360047,57.81770241140797,40.22
Organic,17972.590256481075,39.1396071925601,16.267539816255965,115.82392626742136,133.52285122932588,31.618905547009003,66.00860775894242,50.52
Combed,11220.854216512327,32.2539572087665,12.940037472046289,174.3767347373544,242.37641704585783,25.58430990854575,66.20540151193946,55.13
Organic,19261.889214394498,46.22906060827381,22.77100148705164,156.97078505699332,161.21183964323518,27.177991151164214,61.54400044077858,47.42
Carded,16284.95430089062,33.453130716647976,15.36232307628518,146.80608627954643,146.6100197049231,30.886436697160615,73.4635205691266,42.38
Combed,15827.214759837789,39.758958185141296,14.425330175250576,189.47104554268657,149.70720040256725,25.913088775781606,70.0003035845739,65.63
Carded,11756.155343311664,37.43791999082352,12.367704067782736,113.70679425404481,134.64072615198242,25.54410127750178,68.1331391324569,38.98
Organic,18745.76476718201,34.26693149120253,16.230075506296114,115.07369930311684,224.11183908379974,29.19869590870307,67.26566693683797,54.25
Organic,17616.749053941836,40.91406032065897,20.159194613723244,193.5250314394333,159.81286192176862,28.59163938633953,69.35406723418674,52.7
Carded,13761.473100104902,39.3567602624943,17.45206789358906,117.82748083220407,284.88601835685245,32.62318761693976,64.62711664215705,48.57
Organic,16800.610283068367,47.94565344271044,13.770263850700426,125.03730507069777,208.540249451329,32.99010371352359,55.72509790883055,39.46
Carded,13592.31140621723,35.85448875679543,14.266637199461332,179.1573908930028,291.0828329492193,29.136447548453983,74.04841389506913,42.23
Combed,18237.97615435034,39.621022549526366,20.762340328639723,143.4984179170463,211.7446816425105,25.580463370185036,68.92526950601066,60.39
Carded,13236.627810358003,39.626207571165864,19.75661779012226,128.73536617419967,218.497280926385,27.97787073229299,56.10981442142121,52.41
Organic,10025.27549831909,32.02302115836857,22.299259102132236,196.1431312383337,185.39323985624384,30.126839534499428,57.93696338146852,37.99
Combed,16112.1433119883,48.66517335161708,14.544081010939514,176.4563718057102,104.70048456366482,28.75497241321621,57.21497015661018,57.12
Organic,13524.754415956995,33.47073839277767,16.852964871597536,141.75228061075302,160.1182245561837,31.566219494731293,73.37704102517819,44.07
Carded,12707.227581959833,47.08001646992738,19.43131640251192,145.50110323069572,129.92734430178535,29.49727308323782,60.56984006714774,44.3
Combed,19431.631278533492,47.68140218831462,13.090733043766575,151.6653489261243,145.0116691029344,29.107770895242908,72.53695996502913,46.29
Combed,12078.88354104997,46.006497188129785,20.118734199736515,146.80654604262313,143.4968707725956,28.342463741571315,74.19686853477037,58.43
Carded,15200.899376058343,38.01398562486506,18.77848655052821,177.8988505899609,168.02178730057375,26.78706120932609,66.69872236678096,59.77
Organic,18819.8759076613,37.42348241378226,12.979613650975594,195.8348583630942,187.00238548749502,31.232575096731313,68.32610646256585,47.2
Combed,15465.137087012035,34.1051505947254,21.816859651509837,180.37519743040815,210.59511720348797,29.885611605848418,57.278763662559705,60.58
Carded,13108.461555173933,49.07312901926542,22.187095651764587,165.992429525906,203.529617803521,26.673675307266514,74.56913344368567,39.91
Combed,13750.4069824021,32.1385120489449,18.4193856443047,187.39980116130832,277.4582003554659,25.109659160564473,72.725914895028,60.14
Carded,18131.202726214193,45.7261910542056,23.571371154755155,155.27474475967034,293.5294185465617,34.961468309333384,57.33089219997265,28.22
Combed,18495.43759554122,39.99644515497178,17.038362397897817,161.3072309882715,111.19311145240141,30.0646111876708,72.41781140053334,56.63
Carded,19394.808877148753,38.571276756113946,16.65877922032118,144.05366481233781,203.89055330351127,31.31991344131469,71.01385601833462,39.43
Carded,14521.022057643142,46.34961870180281,18.938368597577046,133.84805103679776,231.59016562388283,32.177222547434916,66.16097951258975,46.88
Carded,16734.208002468706,30.366973233472653,21.82386310164376,126.53424748069332,162.00436924322048,30.279098279439243,59.31851201877915,39.15
Carded,18844.713135755275,31.707375586531306,17.776970709913844,184.94222694548898,223.16877888424716,27.923295158426335,63.41520415552921,49.71
Combed,19981.978792878574,30.070093270621165,12.359186825509397,182.3840515171194,139.8925373666104,25.60769268396241,59.742961464730044,47.82
Organic,14261.001539808603,44.611325408668094,20.11636184516567,123.76212175604203,200.65408962011688,34.26214105398569,71.30015553967516,45.44
Organic,10351.607132886387,33.3681589802006,21.46212628465191,118.37389258424278,202.29735384176672,25.932601201808318,73.4177231566039,42.55
Carded,13439.606135835675,48.16264113121262,24.283383344837077,100.61286473136808,192.8270374397464,25.24656055706893,73.17385532605812,36.25
Combed,11102.767282765668,37.67018048985478,24.223044507347563,169.29091515680807,273.5237732378265,28.664566463399797,55.86427399099997,51.33
Combed,19743.17637204414,30.343459813247392,24.319471490054156,136.86774238491446,102.0180810043763,31.891572317245082,74.61080608062709,38.26
Organic,16373.048264283243,44.788358273317314,14.353654686137919,195.90070867644346,227.74785125784757,33.47046918870555,65.80131430568343,44.95
Organic,14142.768475898825,49.54365813189992,19.567577820657867,186.68735827991787,290.65847927325797,31.75354627008659,65.9787735703735,47.72
Organic,12547.587951998454,36.098692753953216,16.680851416159467,142.05376900688765,119.77326769120293,25.42361931952782,68.47888898146047,48.57
Organic,15373.348248430777,38.88288404440239,20.24771923518858,182.76794072035403,185.53858182324092,31.411194650519793,74.07144447670318,50.68
Carded,16447.168378147428,33.54141843831879,19.28678840363617,198.13282911384428,203.66302304050447,34.27638299190147,63.14669841006521,45.47
Carded,19988.44827184631,41.58440070455116,12.54949692506715,158.6754796691388,154.9145391359193,25.324813220358948,71.41706609389327,36.69
Combed,12882.17582955867,33.886527077475485,24.661162463357556,136.16453277550195,220.27524228863209,31.099814928144717,66.20946964347004,55.22
Organic,19146.95743521215,43.48882142733737,17.24852905336409,186.23803845242742,136.21257982319287,30.442367576104175,74.01100743887513,46.08
Carded,16535.607255451927,46.78741727075781,24.278342437988165,127.29217275327368,133.9322162513438,29.8399075033254,69.03724853648431,41.7
Organic,12271.912531822161,30.082029008603342,16.45815650587717,196.88593354677886,238.99349212116934,29.01325443941224,58.851521946936806,46.74
Combed,11063.058213129514,48.13484745145108,24.969454398881155,116.41144395957903,110.90451177565595,28.297311071462122,64.23318361522831,53.12
Carded,12048.212470758544,36.02849823597117,14.61131956399155,177.42605684324514,242.51558864945216,31.349515157609815,62.744357141584096,41.39
Carded,15256.310280003698,31.825011385644906,17.673829184700466,158.179126477771,204.41471422746662,28.309085830780262,65.84891612154414,57.29
Organic,19588.00954258848,34.12034808582752,20.512807659122046,104.33966941560519,113.28328089628698,30.51828224223585,57.09878360655899,42.69
Organic,12024.7856414138,43.36518874416349,14.372192304289982,161.34574266312572,182.39193597915977,31.537995093336168,74.90105504958495,43.26
Carded,19378.169652325618,30.085635156722073,23.510703936709973,106.64907951747665,290.609317231969,27.81825679099685,62.64069660822542,38.06
Organic,16107.484949543095,44.31700031053622,21.905606679762997,126.28142745529416,109.04592618404298,25.018727439191686,62.01298565908037,48.13
Organic,12414.64228199216,31.246354500983713,14.333867802417668,112.44988982679479,282.97567612347405,26.40267213459169,65.75296927975359,50.24
Combed,10990.56434215988,36.375967235011025,12.666514322020992,139.5669914096316,137.7197862543184,30.616325332843797,68.85616787698201,56.9
Carded,15321.198602047065,38.684733932227914,17.035334471137002,184.1691768097004,143.873613013054,32.342183395288686,70.14964649480238,43.55
Carded,14705.414860459752,31.86427851785397,12.59709041897817,111.16031994518917,137.42900629244522,30.04176820338043,71.98273272322244,39.71
Organic,12356.42331999687,48.70324021493556,24.413802816155044,195.89046048452053,267.51254693526477,28.638250407977207,56.45367822005246,44.57
Carded,18499.757671095955,49.91982101892211,18.60604498528192,134.52040310397842,137.1803423112534,25.04799824817371,65.18227384977759,47.1
Carded,15555.186667025959,46.49876959634795,18.559500582606407,191.64683486660567,225.61669531428709,33.40336238221083,57.96603469615494,43.11
Organic,11702.330324383305,33.795271162920216,24.04450804757488,103.22153604503728,192.5069886591412,28.134752899341017,68.30154879996856,51.49
Carded,18396.29387568992,37.20756243113139,17.549727135196882,198.1917784501414,256.78330193584054,33.972041309317916,63.775244413032596,39.55
Organic,17160.919178315133,32.188608096719584,15.516098373014614,104.66359004615904,186.46954766762633,33.27445735979613,55.49327376596022,37.07
Organic,16753.23526807166,48.64991749027479,15.080062199645369,169.36348407276483,295.02038022004007,34.62278060152463,59.698583860582865,38.54
Organic,16742.36561628199,36.72156775484476,14.207100216855588,158.0761091952253,196.7360891515733,32.288341471223035,63.82720157371243,52.53
Carded,13386.396946864683,35.869571547180286,14.749114160646705,126.57463761866615,118.96608776882027,28.468570109288894,55.73139624725916,44.58
Carded,13254.689886766228,43.36474033954688,21.319494282764605,158.11853427321137,291.73954827307966,25.214398666231133,69.77305301176284,40.37
Carded,19587.866439404082,47.24543458705878,14.182604993465173,132.6820306251732,134.49036797529308,31.01308363814704,69.24375963958985,35.76
Carded,16909.20570071195,38.42679633222097,23.10220189592097,177.15499352878172,112.93310877011413,31.211252990908292,59.70651101919499,35.39
Organic,15575.182646672753,49.13776885265932,23.427806059179254,140.4516403115132,158.30277166887066,27.34405744408259,65.6502973951304,54.1
Carded,10013.33639490792,36.476992614916895,14.859146079797556,197.1218789960782,245.4484639139958,28.496533804622377,56.85690173061241,37.73
Combed,15168.00594690624,34.268957626520844,18.97358409667865,183.53623541788926,223.15851042027708,31.337884195450023,65.82060578125623,63.26
Combed,14595.870058794439,33.73115824391231,20.27247609913516,150.00923357822333,120.66009556265598,26.976477811196155,64.59263912399054,67.24
Carded,18875.889907188583,41.32781441262195,20.85995500271012,133.90285497439098,214.28227860884687,29.473798226380673,68.18259825246321,46.93
Carded,12959.926251439669,36.523701225558185,24.4919266102548,118.26948127113828,162.24905051571938,30.098925757308717,72.26053896299247,38.19
Carded,14166.700832063703,44.87730561776342,23.13286327679243,131.0016355821849,178.55003670774198,28.56556223688356,71.65711617235843,47.04
Combed,16794.0855759513,41.30886999130685,17.671761670818025,153.99482272213845,139.51691716566364,29.307166216080105,65.03405968352698,69.3
Combed,19011.891219546014,35.216703256079526,23.281770528144122,164.42414008259817,104.0681662135202,32.24631336899394,55.7110375509811,40.45
Combed,13814.410821056088,37.12333930628886,16.840391639009955,131.82765461194805,224.22668136966627,26.64263663720624,71.91962584892026,63.6
Carded,18124.024840313155,39.52966415710541,23.08548954862112,124.71450700302933,103.51309114079339,31.192079250298228,64.15818813929431,42.34
Carded,19699.255735659433,42.689062795112065,21.9327226680817,108.38084334871643,132.14311697830112,32.33204804952977,63.62730912776004,36.69
Organic,14459.652704044056,36.172153632708735,19.895632985210668,118.51650454162026,225.38325586277912,26.737988571352396,56.276520694194275,51.68
Carded,18889.916385563323,31.099069077372533,14.295978003463597,154.87196055830495,196.21343816949474,25.458520183747016,55.14504856030289,33.73
Organic,19880.6794196115,43.17669400717676,16.75027970172024,147.04322476632413,153.31002409085738,28.448737836932096,67.98088934536428,51.31
Organic,18403.615053853187,32.43113259036538,14.794898906649085,103.7175288049646,128.1623724185999,34.17303145464051,64.18877493236758,39.24
Organic,10776.658617783536,49.19453676077923,23.426900000862453,175.46825208681412,286.6945583895116,27.20129420835764,71.72738586020174,40.66
Combed,17969.115657426297,36.9299012635365,22.067180981224322,126.24563029848903,165.71843260561099,26.07905717222976,73.70153231960937,55.91
Combed,12910.033634002815,40.412449303429035,17.087326874060505,195.99281205835015,167.00983418769647,32.78545821422689,72.1083230926236,53.6
Combed,17477.45820932628,48.25791960612468,21.814112529939095,122.71263655918656,277.66154948754104,28.87581667436833,66.52458823555868,57.36
Organic,18314.35619292711,33.767895348009844,22.19863176380819,159.61627979106774,278.66832836552163,26.71970401843543,63.41364474081857,46.48
Organic,17528.694445035704,43.15556814476357,19.554591199077723,152.98991758050076,268.688088732948,27.349485628333927,63.84941853987037,53.62
Carded,11554.522921564572,41.91883191461409,15.257077515527161,133.38420643433858,194.25014332470562,25.267705857031277,56.838758718416756,40.21
Organic,18647.902219998956,43.89344007288399,12.105312241415191,161.6712330767135,118.74497321194329,32.809331797904946,74.83015376557003,35.72
Carded,15311.987942415115,43.65559000388261,15.08508409163177,143.75977437537935,271.21906644727676,26.67422947746251,60.31071211227524,52.6
Carded,13758.839547956739,48.55464559566008,13.227941666493349,137.08041975448475,241.79082468568438,27.259867656614926,68.12826268459347,45.54
Carded,11642.16958227346,31.119605697233727,13.573204317732435,192.99847831341347,210.35017658791025,32.963457754796494,61.653090018101025,35.13
Carded,19457.37959402294,44.951492721082204,21.497054209455527,104.63532694342796,209.9339338007382,29.669914539018148,73.55684533212388,43.91
Carded,12573.419881895323,35.39666906582188,17.347501235459504,124.3369713406376,125.8367835617499,33.57414846650801,66.16553048807832,41.65
Combed,12820.423547896711,40.954748886485476,13.081830135620915,191.52518840307584,180.85254301303064,28.936761838890213,61.055107412359064,63.69
Combed,14606.637447107038,35.03518773090896,16.87307954635846,179.9947048584882,266.85110071703434,28.04182477628516,64.38028861105576,70.98
Carded,16785.39244214376,41.651033927692005,19.18822972646028,185.93602247528213,120.31442872893226,28.470280253256362,65.76505492689532,54.3
Organic,18112.888539460397,34.32886166823343,22.43808793786559,139.96384824939358,137.7827712867391,32.58986440443483,56.81797802949096,35.3
Carded,13564.178551577876,42.02153598012785,19.22950203933377,140.46554179046666,185.80959879442315,27.267695533507666,64.11765176848206,56.81
Carded,19532.54855720834,47.009058355675805,13.888027297992469,102.97807873209209,286.70486254332616,30.267497498807476,65.75675646298615,36.63
Combed,14819.075688360022,49.373258262934755,20.737932930121293,115.3745031995786,126.64534959687066,27.042647583330055,70.33423348841436,63.92
Carded,12953.77003840616,30.427776933501598,24.274266725573604,116.97134163949107,101.91163722961372,27.37131602383323,59.70057574236267,39.75
Organic,18791.84917779098,39.137891099648556,17.341698764893486,155.50090864748512,148.69080239435314,25.52184991966363,73.78448272342413,46.36
Combed,11866.989848771727,33.96801458491433,18.14198427510132,149.16133448403306,103.68684194014838,26.479547387739707,62.56309637121483,58.59
Organic,14230.144462417626,41.14690129432934,23.551702430102797,132.60705023271234,126.7116531726967,29.892722258976082,69.93443203368125,51.28
Carded,11098.597570527334,38.49366983393921,12.231206836412284,103.35591816472511,196.5906726433331,27.981972981509294,71.90214598010824,41.78
Carded,14079.353710542964,39.94490960379127,12.525704805764597,189.27933564206597,299.6606311467917,26.814871248586986,57.407659295492394,47.59
Combed,11435.774634485952,43.22054116468735,20.598730899860072,184.7924162278411,250.36527768525065,29.496896733693397,67.25710723130638,61.09
Organic,14756.509844516368,42.901948912853065,19.2471691366835,164.39423053359104,222.57095479267275,32.191965605136545,67.85607017565752,58.71
Carded,15197.424864372673,43.63593622568773,17.843265547410564,124.1671225972601,100.2836440267831,30.599641471458433,66.81310453217282,50.82
Carded,13941.332428283118,34.0359916268438,12.916945838085185,177.28044928617408,149.936212867865,31.08904861030038,68.75546071090963,42.6
Combed,14712.366872916476,47.52704226054384,17.769332932736475,128.49086230417652,279.2031045923245,33.61564284249957,58.28079894152826,50.72
Carded,18887.160946127464,39.062726629569994,16.098102169213274,194.12195287456575,269.9035332385356,33.436683754194405,65.24569486100427,41.8
Carded,17894.38398815455,33.58706718529104,19.45189844823117,198.38459228475458,158.19168610359233,32.943523292476755,64.80956814416135,42.99
Combed,10856.64194046973,48.9373479499193,15.792410533344691,122.6464691677395,125.82728081326687,34.46002193339048,69.2380748488261,42.41
Carded,17416.608887180886,39.98809122760489,18.171461208516284,111.00212429914767,211.96821911679837,27.469164951087905,74.54290665600811,49.88
Carded,11513.41258691533,45.70663382277568,13.586698972057107,118.93337534970705,142.3041035488455,30.568906382730944,70.74113307980733,39.92
Combed,13143.148787246922,31.693396285505788,18.03900002581745,174.81102411599355,144.33276861747765,27.199245480393742,73.94454054693422,59.51
Combed,12119.815207992613,36.80450483044784,16.13572290733538,195.6527749078009,257.8147965763387,32.24008792161554,58.71926448116264,55.03
Combed,19095.255593623297,46.557407590123475,14.127343937263008,187.11703319609725,154.44950727409426,25.80869745832106,68.1364461302842,53.3
Combed,13188.518089365823,49.85628924511077,20.819546671113578,173.0075166603329,142.58345712086114,25.787820710039142,60.53803379481875,57.74
Combed,12488.98385193192,34.69088201496106,14.505806184531515,157.47556906554044,165.62069516836436,33.203450150475305,58.67894835694768,50.32
Carded,14816.823224551921,31.116764417529488,24.710405654344367,179.05921286504127,198.0222953272911,25.8658735817935,66.84890881580829,46.25
Combed,17587.637507018775,33.81434506009491,19.38670843023738,181.4210898382868,253.64955552926327,33.02992017867153,72.58646849739439,50.98
Combed,15687.691025228773,45.813190520912215,21.06281758129518,199.55202282643788,102.73553022092882,28.551332153157908,60.62055852540405,63.87
Combed,12623.158501655345,34.450595649977714,21.218609930597978,108.47594732753218,248.32176678866767,31.934258420162735,60.01608265001793,55.75
Carded,17621.71105483678,47.52971226174731,23.077814330108183,196.4882994163853,216.27697906730225,34.0865556134036,71.17026546520822,29.26
Carded,18946.676243140137,30.232532025707332,24.556738894255542,147.35301628464782,259.63659791496855,26.27204119337781,62.918821916279484,34.38
Carded,11232.556199508817,46.11527665086014,12.120150089554016,131.25054569852026,134.882108643283,30.890389406083404,60.08504805229088,32.33
Organic,12589.984545280997,39.76676287990637,20.484957511432036,112.13047045651636,135.10229049309925,27.471747445945176,74.47496428235921,53.31
Carded,12415.42812715978,39.80919050314976,12.963549267017454,103.4742145922327,193.74670536429204,28.986592875184122,57.73760639383655,42.37
Combed,16876.014289207338,49.85806981798529,17.14340867555726,162.45586359173944,292.5951884728971,33.31534972446875,64.27104446605371,53.26
Combed,15121.038554637991,35.58120554359873,14.095127942650095,142.6280906254535,126.20291088672289,31.989851081744856,64.1248008810667,61.25
Combed,15311.446325646637,32.92751877336314,13.817031594215429,158.3415435260124,297.0019495658893,25.962505832377257,60.71462857131563,58.61
